FID,OBJECTID,Upstream_S,Upstream_I,Upstream_A,Downstream,Downstre_1,Downstre_2,Pipe_ID,Pipe_Geome,Horizontal,Vertical_D,Pipe_Size,Pipe_Lengt,Pipe_Mater,Condition,Comments,Enabled,COMPTYPE,COMPKEY,UNITID,UNITID2,MAINCOMP1,MAINCOMP2,PARLINENO,Date_VERIF,Dbasin,Owner,Picture_ID,Picture__1,Percent_Bl,Pipe_Quant,Pipe_Squas,SurveyDate,Verified_B,Source,Major_Wate,Year_Insta,PIPE_LININ,Downstre_3,Upstream_1,created_us,created_da,last_edite,last_edi_1,Verified_L,DOCID,OUTFALL,Shape_Leng
2347,20405,G152509,0.000000000000000,0,G152508,1.136000000000000,1,G152509-G152508,CR,8.000000000000000,0.000000000000000,8'',19.053354550000002,CI,U, ,1,31,2020094,G152509,G152508,32,30, ,6/15/2012 0:00:00,4521,CON, , ,999,1,999,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070962, ,19.053360161200001
2348,20406,G152513,0.000000000000000,0,G152512,6.375000000000000,0,G152513-G152512,CR,8.000000000000000,0.000000000000000,8'',12.995820119999999,CI,U, ,1,31,2020100,G152513,G152512,32,30, ,6/15/2012 0:00:00,3667,CON, , ,999,1,999,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070963, ,12.995822743000000
2349,20407,G152231,1.051000000000000,1,G152230,6.376000000000000,0,G152231-G152230,CR,15.000000000000000,0.000000000000000,15'',58.209901100000003,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020930,G152231,G152230,30,29, ,2/1/2016 0:00:00,5282,PRIVATE,G152231-G152230_1, ,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070964, ,58.209903050900003
2350,20408,G152234,10.686000000000000,0,G152232,9.032000000000000,0,G152234-G152232,CR,8.000000000000000,0.000000000000000,8'',38.841812990000001,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020931,G152234,G152232,30,30, ,2/1/2016 0:00:00,5310,PRIVATE,G152234-G152232_1,G152234-G152232_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070965, ,38.841814718099997
2351,20409,G152181,5.181000000000000,0,G152180,5.015000000000000,0,G152181-G152180,CR,15.000000000000000,0.000000000000000,15'',61.460517430000003,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020941,G152181,G152180,29,29, ,2/1/2016 0:00:00,5437,PRIVATE,G152181-G152180_1,G152181-G152180_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070966, ,61.460520000700001
2352,20410,G152180,4.815000000000000,0,G152178,4.943000000000000,0,G152180-G152178,CR,15.000000000000000,0.000000000000000,15'',87.827716899999999,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020942,G152180,G152178,29,29, ,2/1/2016 0:00:00,5460,PRIVATE,G152180-G152178_1,G152180-G152178_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070967, ,87.827716911699994
2353,20411,G152183,5.119000000000000,0,G152178,4.743000000000000,0,G152183-G152178,CR,24.000000000000000,0.000000000000000,24'',186.783788850000010,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020943,G152183,G152178,29,29, ,2/1/2016 0:00:00,5411,PRIVATE,G152183-G152178_1,G152183-G152178_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070968, ,186.783785787999990
2354,20412,G152179,4.392000000000000,0,G152178,4.843000000000000,0,G152179-G152178,CR,18.000000000000000,0.000000000000000,18'',28.488024520000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020944,G152179,G152178,29,29, ,2/1/2016 0:00:00,5411,PRIVATE,G152179-G152178_1,G152179-G152178_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070969, ,28.488018239500001
2355,20413,G152163,0.000000000000000,0,G152161,3.430000000000000,0,G152163-G152161,CR,15.000000000000000,0.000000000000000,15'',9.132083950000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020945,G152163,G152161,32,29, ,2/1/2016 0:00:00,5453,PRIVATE,G152163-G152161_1, ,10,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070970, ,9.132086517920000
2356,20414,G152164,2.904000000000000,0,G152161,3.430000000000000,0,G152164-G152161,CR,15.000000000000000,0.000000000000000,15'',55.419165370000002,RCP,F,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020946,G152164,G152161,29,29, ,2/1/2016 0:00:00,5453,PRIVATE,G152164-G152161_1,G152164-G152161_2,20,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070971, ,55.419163828300000
2357,20415,G152166,4.032000000000000,0,G152165,4.487000000000000,0,G152166-G152165,CR,15.000000000000000,0.000000000000000,15'',88.456484340000003,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020947,G152166,G152165,29,29, ,2/1/2016 0:00:00,5458,PRIVATE,G152166-G152165_1,G152166-G152165_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070972, ,88.456483844399997
2358,20416,G152167,5.190000000000000,0,G152166,5.232000000000000,0,G152167-G152166,CR,12.000000000000000,0.000000000000000,12'',62.501683860000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020948,G152167,G152166,29,29, ,2/1/2016 0:00:00,5434,PRIVATE,G152167-G152166_1,G152167-G152166_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070973, ,62.501684410700001
2359,20417,G152162,0.000000000000000,0,G152161,5.030000000000000,0,G152162-G152161,CR,8.000000000000000,0.000000000000000,8'',15.924527090000000,RCP,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020949,G152162,G152161,32,29, ,2/1/2016 0:00:00,5473,PRIVATE,G152162-G152161_1, ,10,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070974, ,15.924521443400000
2360,20418,G152191,4.728000000000000,0,G152190,4.276000000000000,0,G152191-G152190,CR,12.000000000000000,0.000000000000000,12'',85.149034990000004,RCP,F,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020950,G152191,G152190,29,29, ,2/1/2016 0:00:00,5476,PRIVATE,G152191-G152190_1,G152191-G152190_2,40,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070975, ,85.149029685900004
2361,20419,G152192,6.640000000000000,1,G152191,4.728000000000000,0,G152192-G152191,CR,12.000000000000000,0.000000000000000,12'',21.573512350000001,RCP,F,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020951,G152192,G152191,29,29, ,2/1/2016 0:00:00,5476,PRIVATE,G152192-G152191_1, ,50,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070976, ,21.573514319099999
2362,20420,G152159,7.250000000000000,1,G152158,6.930000000000000,1,G152159-G152158,CR,12.000000000000000,0.000000000000000,12'',25.186785159999999,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020953,G152159,G152158,29,30, ,2/1/2016 0:00:00,5472,PRIVATE, , ,999,1,999,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070977, ,25.186786532999999
2363,20421,G152161,3.430000000000000,0,G152158,1.465000000000000,0,G152161-G152158,CR,18.000000000000000,0.000000000000000,18'',106.521447730000010,RCP,F,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020954,G152161,G152158,29,30, ,2/1/2016 0:00:00,5472,PRIVATE,G152161-G152158_1,G152161-G152158_2,40,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070978, ,106.521441350000000
2364,20422,G152214,6.329000000000000,0,G152212,5.913000000000000,0,G152214-G152212,CR,8.000000000000000,0.000000000000000,8'',65.820523699999995,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020963,G152214,G152212,29,29, ,2/1/2016 0:00:00,5180,PRIVATE,G152214-G152212_1,G152214-G152212_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070979, ,65.820522880499993
2365,20423,G152215,6.805000000000000,0,G152214,6.329000000000000,0,G152215-G152214,CR,8.000000000000000,0.000000000000000,8'',48.920451499999999,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020964,G152215,G152214,29,29, ,2/1/2016 0:00:00,5173,PRIVATE,G152215-G152214_1,G152215-G152214_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070980, ,48.920449636100003
2366,20424,G152224,7.939000000000000,0,G152223,7.689000000000000,0,G152224-G152223,CR,8.000000000000000,0.000000000000000,8'',49.591329160000001,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020965,G152224,G152223,29,29, ,2/1/2016 0:00:00,5146,PRIVATE,G152224-G152223_1,G152224-G152223_2,0,1,0,,MOSWALD,DM,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE070981, ,49.591327279100000
2367,20425,G152223,7.689000000000000,0,G152221,7.243000000000000,0,G152223-G152221,CR,8.000000000000000,0.000000000000000,8'',65.584242209999999,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020966,G152223,G152221,29,29, ,2/1/2016 0:00:00,5146,PRIVATE,G152223-G152221_1,G152223-G152221_2,0,1,0,,MOSWALD,DM,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE070982, ,65.584244669699999
2368,20426,G152222,0.000000000000000,0,G152221,8.820000000000000,1,G152222-G152221,CR,10.000000000000000,0.000000000000000,10'',18.530845710000001,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020967,G152222,G152221,32,29, ,2/1/2016 0:00:00,5149,PRIVATE, , ,999,1,999,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070983, ,18.530845408499999
2369,20427,G152225,7.301000000000000,0,G152221,7.043000000000000,0,G152225-G152221,CR,8.000000000000000,0.000000000000000,8'',60.263645640000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020968,G152225,G152221,29,29, ,2/1/2016 0:00:00,5149,PRIVATE,G152225-G152221_1,G152225-G152221_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070984, ,60.263645794399999
2370,20428,G152226,7.919000000000000,0,G152225,7.301000000000000,0,G152226-G152225,CR,8.000000000000000,0.000000000000000,8'',77.819497690000006,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020969,G152226,G152225,29,29, ,2/1/2016 0:00:00,5187,PRIVATE,G152226-G152225_1,G152226-G152225_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070985, ,77.819494462700007
2371,20429,G152242,9.900000000000000,1,G152241,8.820000000000000,1,G152242-G152241,CR,8.000000000000000,0.000000000000000,8'',41.481622160000001,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020970,G152242,G152241,29,29, ,2/1/2016 0:00:00,5141,PRIVATE, , ,999,1,999,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070986, ,41.481621125300002
2372,20430,G152241,7.542000000000000,0,G152240,7.073000000000000,0,G152241-G152240,CR,8.000000000000000,0.000000000000000,8'',82.806181050000006,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020971,G152241,G152240,29,29, ,2/1/2016 0:00:00,5140,PRIVATE,G152241-G152240_1,G152241-G152240_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070987, ,82.806178486099995
2373,20431,G152240,7.073000000000000,0,G152239,6.845000000000000,0,G152240-G152239,CR,8.000000000000000,0.000000000000000,8'',44.505467889999998,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2016080,G152240,G152239,29,29, ,2/1/2016 0:00:00,5140,PRIVATE,G152240-G152239_1,G152240-G152239_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070988, ,44.161513724499997
2374,20432,G152244,1.138000000000000,1,G152243,7.943000000000000,0,G152244-G152243,CR,8.000000000000000,0.000000000000000,8'',48.413411449999998,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2016081,G152244,G152243,29,29, ,2/1/2016 0:00:00,5164,PRIVATE,G152244-G152243_1,G152244-G152243_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070989, ,48.413410292199998
2375,20433,G152171,4.781000000000000,0,G152170,4.633000000000000,0,G152171-G152170,CR,12.000000000000000,0.000000000000000,12'',63.514437540000003,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020976,G152171,G152170,29,29, ,2/1/2016 0:00:00,5489,PRIVATE,G152171-G152170_1,G152171-G152170_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070990, ,63.514435168100000
2376,20434,G152196,6.362000000000000,0,G152193,5.295000000000000,0,G152196-G152193,CR,15.000000000000000,0.000000000000000,15'',67.754963239999995,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744056,G152196,G152193,29,30, ,2/1/2016 0:00:00,5333,PRIVATE,G152194-G152193_1, ,10,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070991, ,67.754962206499997
2377,20435,G152197,9.570000000000000,1,G152196,6.462000000000000,0,G152197-G152196,CR,15.000000000000000,0.000000000000000,15'',29.963270590000000,RCP,F,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2021017,G152197,G152196,29,29, ,2/1/2016 0:00:00,5333,PRIVATE,G152197-G152196_1,G152197-G152196_2,20,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070992, ,29.963266852299999
2378,20436,G152184,5.105000000000000,0,G152183,5.119000000000000,0,G152184-G152183,CR,18.000000000000000,0.000000000000000,18'',28.437500430000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2021022,G152184,G152183,29,29, ,2/1/2016 0:00:00,5411,PRIVATE,G152184-G152183_1,G152184-G152183_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070993, ,28.437503517300001
2379,20437,G152535,8.753000000000000,0,G152534,8.552000000000000,0,G152535-G152534,CR,15.000000000000000,0.000000000000000,15'',67.825606759999999,RCP,G, ,1,31,2015752,G152535,G152534,29,29, ,6/15/2012 0:00:00,3667,CON,G152535-G152534_1,G152535-G152534_2,0,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070994, ,67.825607079500003
2380,20438,G152515,2.762000000000000,0,G152512,2.975000000000000,0,G152515-G152512,CR,30.000000000000000,0.000000000000000,30'',147.781684469999990,RCP,G, ,1,31,2015581,G152515,G152512,30,30, ,6/15/2012 0:00:00,3667,CON,G152515-G152512_1,G152515-G152512_2,0,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070995, ,147.781686992999990
2381,20439,G152549,0.000000000000000,0,G152548,6.866000000000000,0,G152549-G152548,CR,10.000000000000000,0.000000000000000,10'',31.854352349999999,CI,U, ,1,31,2020381,G152549,G152548,32,29, ,6/15/2012 0:00:00,4391,CON, , ,999,1,999,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070996, ,31.854350570899999
2382,20440,G152496,0.000000000000000,0,G152495,1.067000000000000,1,G152496-G152495,CR,8.000000000000000,0.000000000000000,8'',16.675255679999999,CI,U, ,1,31,2020402,G152496,G152495,32,29, ,6/15/2012 0:00:00,4441,CON, , ,999,1,999,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070997, ,16.675251386599999
2383,20441,G152511,0.000000000000000,0,G152510,2.939000000000000,0,G152511-G152510,CR,8.000000000000000,0.000000000000000,8'',16.478072040000001,CI,U, ,1,31,2020575,G152511,G152510,32,30, ,6/15/2012 0:00:00,4533,CON, , ,999,1,999,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070998, ,16.478068881700001
2384,20442,G152211,1.139000000000000,0,G152210,0.955000000000000,0,G152211-G152210,CR,30.000000000000000,0.000000000000000,30'',48.326063609999999,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020796,G152211,G152210,29,29, ,2/1/2016 0:00:00,5271,PRIVATE,G152211-G152210_1,G152211-G152210_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE070999, ,48.326065828200001
2385,20443,G152212,5.613000000000000,0,G152211,6.039000000000000,0,G152212-G152211,CR,15.000000000000000,0.000000000000000,15'',53.050655589999998,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020797,G152212,G152211,29,29, ,2/1/2016 0:00:00,5271,PRIVATE,G152212-G152211_1,G152212-G152211_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071000, ,53.050655964500002
2386,20444,G152216,2.766000000000000,0,G152211,2.639000000000000,0,G152216-G152211,CR,30.000000000000000,0.000000000000000,30'',64.915881409999997,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020798,G152216,G152211,29,29, ,2/1/2016 0:00:00,5271,PRIVATE,G152216-G152211_1,G152216-G152211_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071001, ,64.915882036799999
2387,20445,G152217,2.765000000000000,0,G152216,2.766000000000000,0,G152217-G152216,CR,30.000000000000000,0.000000000000000,30'',50.732034609999999,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020802,G152217,G152216,29,29, ,2/1/2016 0:00:00,5272,PRIVATE,G152217-G152216_1,G152217-G152216_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071002, ,50.732033043700000
2388,20446,G152218,3.009000000000000,0,G152217,2.765000000000000,0,G152218-G152217,CR,30.000000000000000,0.000000000000000,30'',84.078419289999999,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020809,G152218,G152217,29,29, ,2/1/2016 0:00:00,5273,PRIVATE,G152218-G152217_1,G152218-G152217_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071003, ,84.078420262300000
2389,20447,G152219,3.219000000000000,0,G152218,3.009000000000000,0,G152219-G152218,CR,30.000000000000000,0.000000000000000,30'',48.477424759999998,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020810,G152219,G152218,29,29, ,2/1/2016 0:00:00,5278,PRIVATE,G152219-G152218_1,G152219-G152218_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071004, ,48.477424275200001
2390,20448,G152220,3.116000000000000,0,G152219,3.219000000000000,0,G152220-G152219,CR,30.000000000000000,0.000000000000000,30'',65.557367369999994,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020811,G152220,G152219,29,29, ,2/1/2016 0:00:00,5278,PRIVATE,G152220-G152219_1,G152220-G152219_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071005, ,65.557366568600003
2391,20449,G152221,5.943000000000000,0,G152220,5.716000000000000,0,G152221-G152220,CR,12.000000000000000,0.000000000000000,12'',52.518891050000001,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020812,G152221,G152220,29,29, ,2/1/2016 0:00:00,5279,PRIVATE,G152221-G152220_1,G152221-G152220_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071006, ,52.518892213599997
2392,20450,G152227,3.234000000000000,0,G152220,3.216000000000000,0,G152227-G152220,CR,30.000000000000000,0.000000000000000,30'',59.593658990000002,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020813,G152227,G152220,29,29, ,2/1/2016 0:00:00,5279,PRIVATE,G152227-G152220_1,G152227-G152220_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071007, ,59.593660974599999
2393,20451,G152229,3.599000000000000,0,G152227,3.234000000000000,0,G152229-G152227,CR,30.000000000000000,0.000000000000000,30'',78.809948980000001,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020814,G152229,G152227,29,29, ,2/1/2016 0:00:00,5281,PRIVATE,G152229-G152227_1,G152229-G152227_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071008, ,78.809948799400004
2394,20452,G152230,3.576000000000000,0,G152229,3.599000000000000,0,G152230-G152229,CR,30.000000000000000,0.000000000000000,30'',84.227526630000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020815,G152230,G152229,29,29, ,2/1/2016 0:00:00,5282,PRIVATE,G152230-G152229_1,G152230-G152229_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071009, ,84.227525187599994
2395,20453,G152236,3.695000000000000,0,G152230,3.676000000000000,0,G152236-G152230,CR,30.000000000000000,0.000000000000000,30'',42.486675069999997,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020816,G152236,G152230,29,29, ,2/1/2016 0:00:00,5282,PRIVATE,G152236-G152230_1,G152236-G152230_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071010, ,42.486671329399996
2396,20454,G152237,3.880000000000000,0,G152236,3.695000000000000,0,G152237-G152236,CR,30.000000000000000,0.000000000000000,30'',81.086837990000006,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020817,G152237,G152236,29,29, ,2/1/2016 0:00:00,5284,PRIVATE,G152237-G152236_1,G152237-G152236_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071011, ,81.086840753299995
2397,20455,G152306,6.383000000000000,0,G152305,5.972000000000000,0,G152306-G152305,CR,12.000000000000000,0.000000000000000,12'',65.257333050000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020821,G152306,G152305,29,29, ,2/1/2016 0:00:00,4989,PRIVATE,G152306-G152305_1,G152306-G152305_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071012, ,65.257331360699993
2398,20456,G152301,4.098000000000000,0,G152300,3.115000000000000,0,G152301-G152300,CR,12.000000000000000,0.000000000000000,12'',66.353254359999994,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020823,G152301,G152300,29,29, ,2/1/2016 0:00:00,4989,PRIVATE,G152301-G152300_1,G152301-G152300_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071013, ,66.353257310999993
2399,20457,G152311,7.650000000000000,1,G152302,5.087000000000000,0,G152311-G152302,CR,18.000000000000000,0.000000000000000,18'',167.454894200000010,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020850,G152311,G152302,29,29, ,2/1/2016 0:00:00,5064,PRIVATE,G152311-G152302_1,G152311-G152302_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071014, ,167.454888657999990
