FID,OBJECTID,Structure_,Structure1,Type_Code,Rim_Elevat,Invert_Ele,Year_Insta,Lid_Type,Lid_Size,Invert_Typ,Comments,Date_Verif,Verified_B,Easting,Northing,Enabled,AncillaryR,UNITID,COMPTYPE,COMPKEY,CntPipe,SurveyDate,Dbasin,Owner,Collector,Picture_ID,Picture__1,Junction_B,Junction_1,Percent_Bl,Structur_1,Structur_2,Source,Major_Wate,Type_Code_,Condition,created_us,created_da,last_edite,last_edi_1,Verified_L,Structur_3,DOCID,OUTFALL,Medallion,Outfall_Re
2379,22641,F14946,MHNS,39,4.060000000000000,0.610000000000000,1956,NS,30,I,Sediment,1/29/2016 0:00:00,MOSWALD,12133239.750000000000000,3478334.674999999800000,1,0,F14946,30,2013108,0,,4205,CON, , , ,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,900 BAGNALL ROAD,MHNS075076,OF075702,0, 
2380,22642,F14972,YB,66,4.480000000000000,-1.290000000000000,1956,GR, ,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1/29/2016 0:00:00,MOSWALD,12133662.100000000000000,3478073.060020000200000,1,0,F14972,29,2013117,0,,4273,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,945 E VIRGINIA BEACH BOULEVARD,YB075077,OF075702,0, 
2381,22643,F14973,MH,32,5.700000000000000,-1.570000000000000,1956,ST, ,I,Sediment,1/29/2016 0:00:00,MOSWALD,12133694.000000000000000,3478134.070009999900000,1,0,F14973,30,2013118,0,,4273,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,947 E VIRGINIA BEACH BOULEVARD,MH075078,OF075702,0, 
2382,22644,F14977,MH,32,6.850000000000000,-0.710000000000000,1956,ST, ,I,Cracks in Wall,11/15/2004 0:00:00,CN,12133787.400000000000000,3478312.660010000200000,1,0,F14977,30,2013120,0,,4227,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,963 E VIRGINIA BEACH BOULEVARD,MH075080,OF075702,0, 
2383,22645,F14978,MH,32,8.410000000000000,2.210000000000000,1956,ST, ,I,Sediments,11/15/2004 0:00:00,CN,12133618.570000000000000,3478395.842989999800000,1,0,F14978,30,2013121,0,,4197,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,915 E VIRGINIA BEACH BOULEVARD,MH075081,OF075702,0, 
2384,22646,F14979,MH,32,8.420000000000000,2.440000000000000,1956,ST, ,I,Cracks in Wall,11/15/2004 0:00:00,CN,12133451.550000001000000,3478482.998999999800000,1,0,F14979,30,2013122,0,,3735,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,873 E VIRGINIA BEACH BOULEVARD,MH075082,OF075702,0, 
2385,22647,F14980,DI,16,8.160000000000000,4.070000000000000,1956,GR, ,I,Debris - Minor,11/15/2004 0:00:00,CN,12133457.199999999000000,3478523.650020000100000,1,0,F14980,29,2000263,0,,3735,CON, , , ,0,0,0,CONC,0,DM,08,16,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,873 E VIRGINIA BEACH BOULEVARD,DI075083,OF075702,0, 
2386,22648,F14981,DI,16,8.080000000000000,3.680000000000000,1956,GR, ,I,VACTOR INSPECTION,8/17/2016 0:00:00,V-EP,12133419.400000000000000,3478450.710010000000000,1,0,F14981,29,2013123,0,8/17/2016 0:00:00,4203,CON, , , ,0,0,0,CONC,0,VACTR,08,16,G,SW,,GISNORFOLK,11/2/2016 0:00:00,3,873 E VIRGINIA BEACH BOULEVARD,DI075084,OF075702,0, 
2387,22649,F14983,CBNS,10,5.300000000000000,2.110000000000000,1956,NS,30X19-30,I,Cracks in Wall,11/12/2004 0:00:00,CN,12133930.770000000000000,3478353.773000000000000,1,0,F14983,29,2013124,0,,4227,CON, , , ,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1001 TIDEWATER DRIVE,CBNS075085,OF075702,0, 
2388,22650,F14984,CBNS,10,5.420000000000000,2.290000000000000,1956,NS,30X19-30,I,Sediment,11/12/2004 0:00:00,CN,12134003.529999999000000,3478418.651999999800000,1,0,F14984,29,2013125,0,,4193,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1001 TIDEWATER DRIVE,CBNS075086,OF075702,0, 
2389,22651,F14986,CBNS,10,5.150000000000000,1.640000000000000,1956,NS,30X19-30,I,Cracks in Wall,11/15/2004 0:00:00,CN,12133901.699999999000000,3478191.660010000200000,1,0,F14986,29,2013126,0,,4276,CON, , , ,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,923 TIDEWATER DRIVE,CBNS075087,OF075702,0, 
2390,22652,F14987,CBNS,10,5.360000000000000,2.670000000000000,1956,NS,30X19-30,I,Cracks in Wall;Debris - Full,11/15/2004 0:00:00,CN,12133913.800000001000000,3478150.340009999900000,1,0,F14987,29,2013127,0,,4276,CON, , , ,0,0,0,CONC,0,DM,08,11,P,SW,,GISNORFOLK,11/2/2016 0:00:00,1,923 TIDEWATER DRIVE,CBNS075088,OF075702,0, 
2391,22653,F14988,CBNS,10,5.350000000000000,0.900000000000000,1956,NS,30X19-30,I, ,11/15/2004 0:00:00,CN,12133970.390000001000000,3478285.112000000200000,1,0,F14988,29,2013128,0,,4280,CON, , , ,0,0,0,CONC,0,DM,08,11,U,SW,,GISNORFOLK,11/2/2016 0:00:00,1,923 TIDEWATER DRIVE,CBNS075089,OF075702,0, 
2392,22654,F154050,MHNS,39,4.990000000000000,-1.860000000000000,1955,NS,30,I,Debris - Minor;Sediment,1/29/2016 0:00:00,MOSWALD,12133166.699999999000000,3477866.410010000200000,1,0,F154050,30,2013129,0,,4319,CON, , , ,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,940 E OLNEY ROAD,MHNS075090,OF075702,0, 
2393,22655,F154051.01,MH,32,5.630000000000000,-1.480000000000000,1955,ST, ,I,Sediment,1/29/2016 0:00:00,MOSWALD,12133138.000000000000000,3477887.259999999800000,1,0,F154051.01,30,2013130,0,,4319,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,940 E OLNEY ROAD,MH075091,OF075702,0, 
2394,22656,F154051,DI,16,5.400000000000000,-1.480000000000000,999,GR, ,I,Sediment,1/29/2016 0:00:00,MOSWALD,12133135.300000001000000,3477882.690010000000000,1,0,F154051,29,2013131,0,,4319,CON, , , ,0,0,0,CONC,0,DM,08,16,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,940 E OLNEY ROAD,DI075092,OF075702,0, 
2395,22657,F15542.01,GB,24,3.860000000000000,0.060000000000000,999,ST, ,I,Debris - Minor;Lid - Broken;Sediment,1/29/2016 0:00:00,MOSWALD,12133544.070000000000000,3475108.413009999800000,1,0,F15542.01,29,2013134,0,,5200,CON, , , ,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,354 HOLT STREET,GB075093,OF075702,0, 
2396,22658,F15547,MH,32,4.940000000000000,-3.920000000000000,1955,ST, ,I,Sediment,1/29/2016 0:00:00,MOSWALD,12133662.359999999000000,3475378.412000000000000,1,0,F15547,30,2013135,0,,5200,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,610 MAY AVENUE,MH075094,OF075702,0, 
2397,22659,F15601,YB,66,5.240000000000000,-2.940000000000000,1955,GR, ,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1/29/2016 0:00:00,MOSWALD,12133816.510000000000000,3475794.804010000100000,1,0,F15601,29,2013137,0,,5200,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,1/28/2016 0:00:00,GISNORFOLK,11/2/2016 0:00:00,1,610 MAY AVENUE,YB075095,OF075702,0, 
2398,22660,F15617.01,YB,66,4.460000000000000,-0.080000000000000,1955,GR, ,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1/29/2016 0:00:00,MOSWALD,12133265.199999999000000,3475196.200000000200000,1,0,F15617.01,29,2013138,0,,5547,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,MOSWALD,6/9/2016 0:00:00,1,354 HOLT STREET,YB075096, ,0, 
2399,22661,F15619,DINS,21,5.250000000000000,0.190000000000000,1955,NS, ,I,Debris - Minor,1/29/2016 0:00:00,MOSWALD,12133120.520000000000000,3475207.643000000200000,1,0,F15619,29,2013140,0,,5547,CON, , , ,0,0,0,CONC,0,DM,08,21,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,315 TIDEWATER DRIVE,DINS075097,OF075702,0, 
2400,22662,F15623,DINS,21,3.810000000000000,-1.820000000000000,1955,NS, ,I,Debris - Minor;Sediment,1/29/2016 0:00:00,MOSWALD,12133202.550000001000000,3475409.047030000000000,1,0,F15623,29,2013143,0,,5481,CON, , , ,0,0,0,CONC,0,DM,08,21,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,421 TIDEWATER DRIVE,DINS075098,OF075702,0, 
2401,22663,F15644,CBNS,10,3.080000000000000,-1.680000000000000,1955,NS,30X19-30,I,Debris - Minor;Sediment,1/29/2016 0:00:00,MOSWALD,12133167.160000000000000,3475724.653010000000000,1,0,F15644,29,2013149,0,,5379,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,421 TIDEWATER DRIVE,CBNS075099,OF075702,0, 
2402,22664,F15645,CBNS,10,3.040000000000000,-1.300000000000000,1955,NS,30X19-30,I,Cracks in Wall;Debris - Minor;Sediment,1/29/2016 0:00:00,MOSWALD,12133175.920000000000000,3475755.754000000200000,1,0,F15645,29,2013150,0,,5344,CON, , , ,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,501 TIDEWATER DRIVE,CBNS075100,OF075702,0, 
2403,22665,G141039,CBNS,10,9.619999999999999,6.260000000000000,999,NS,30X19-30,I,Debris - Minor,12/20/2004 0:00:00,CN,12134902.020000000000000,3479513.272010000000000,1,0,G141039,29,2000033,0,,3841,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1030 GOFF STREET,CBNS075101,OF075702,0, 
2404,22666,G141043,MH,32,9.580000000000000,6.580000000000000,1956,ST, ,I,Good,11/11/2004 0:00:00,MOSWALD,12134723.210000001000000,3479604.328000000200000,1,0,G141043,30,2000034,0,,3841,CON, , , ,0,0,0,CONC,0,ASBLT,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,979 GOFF STREET,MH075102,OF075702,0, 
2405,22667,G141050,MHNS,39,9.699999999999999,5.790000000000000,1956,NS,30,I,Sediment,11/11/2004 0:00:00,CN,12134924.660000000000000,3479546.646999999900000,1,0,G141050,30,2000035,0,,3841,CON, , , ,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1030 GOFF STREET,MHNS075103,OF075702,0, 
2406,22668,G141051,CBNS,10,9.830000000000000,6.050000000000000,1956,NS,30X19-30,I,Cracks in Wall;Sediment,11/11/2004 0:00:00,CN,12134940.980000000000000,3479577.672989999900000,1,0,G141051,29,2000036,0,,3499,CON, , , ,0,0,0,CONC,0,DM,05,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1030 GOFF STREET,CBNS075104,OF075702,0, 
2407,22669,G141052,CBNS,10,9.690000000000000,6.060000000000000,1956,NS,30X19-30,I,Cracks in Wall;Debris - Minor;Sediment,11/11/2004 0:00:00,CN,12134963.170000000000000,3479572.438010000200000,1,0,G141052,29,2000037,0,,3482,CON, , , ,0,0,0,CONC,0,DM,05,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1302 BOLTON STREET,CBNS075105,OF075702,0, 
2408,22670,G141054,CBNS,10,10.390000000000001,7.100000000000000,1956,NS,30X19-30,I,Bricks - Loose;Bricks - Missing,11/11/2004 0:00:00,CN,12134544.700099999000000,3479655.936269999900000,1,0,G141054,29,2000038,0,,3830,CON, , , ,0,0,0,CONC,0,DM,08,11,P,SW,,GISNORFOLK,11/2/2016 0:00:00,1,966 GOFF STREET,CBNS075106,OF075702,0, 
2409,22671,G141058,CBNS,10,10.470000000000001,7.720000000000000,1956,NS,30X19-30,I,Debris - Full,11/11/2004 0:00:00,CN,12134568.180000000000000,3479723.992980000100000,1,0,G141058,29,2000039,0,,3499,CON, , , ,0,0,0,CONC,0,DM,05,11,P,SW,,GISNORFOLK,11/2/2016 0:00:00,1,966 GOFF STREET,CBNS075107,OF075702,0, 
2410,22672,G14898,MH,32,8.449999999999999,3.060000000000000,1936,ST, ,I,Sediment,12/8/2004 0:00:00,CN,12135031.600000000000000,3477962.410000000100000,1,0,G14898,30,2013151,0,,4284,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,960 CECELIA STREET,MH075108,OF075588,0, 
2411,22673,G14899,MH,32,9.529999999999999,3.850000000000000,1936,ST, ,I,Cracks in Wall,12/8/2004 0:00:00,CN,12134887.400000000000000,3478020.600000000100000,1,0,G14899,30,2013152,0,,4284,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1005 MAY AVENUE,MH075109,OF075588,0, 
2412,22674,G14902,CBNS,10,9.880000000000001,4.300000000000000,1936,NS,30X19-30,I, ,12/8/2004 0:00:00,CN,12134866.410000000000000,3478058.110969999800000,1,0,G14902,29,2013153,0,,4262,CON, , , ,0,0,0,CONC,0,DM,08,11,U,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1005 MAY AVENUE,CBNS075110,OF075588,0, 
2413,22675,G14901,CBNS,10,9.960000000000001,3.820000000000000,1936,NS,30X19-30,I, ,12/8/2004 0:00:00,CN,12134896.965200000000000,3478045.003420000000000,1,0,G14901,29,2013154,0,,4284,CON, , , ,0,0,0,CONC,0,DM,08,11,U,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1005 MAY AVENUE,CBNS075111,OF075588,0, 
2414,22676,G14903,CBNS,10,10.980000000000000,3.900000000000000,1936,NS,30X19-30,I, ,12/8/2004 0:00:00,CN,12134993.142899999000000,3478277.104859999800000,1,0,G14903,29,2013155,0,,4283,CON, , , ,0,0,0,CONC,0,DM,08,11,U,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1121 MAY AVENUE,CBNS075112,OF075588,0, 
2415,22677,G14904,CBNS,10,10.970000000000001,7.530000000000000,1936,NS,30X19-30,I,Sediment,12/8/2004 0:00:00,CN,12134963.199999999000000,3478290.990009999800000,1,0,G14904,29,2013156,0,,4262,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1121 MAY AVENUE,CBNS075113,OF075588,0, 
2416,22678,G14989,CBNS,10,5.070000000000000,3.700000000000000,1956,NS,30X19-30,I,Debris - Minor,11/11/2004 0:00:00,CN,12134062.279999999000000,3478254.538989999800000,1,0,G14989,29,2013157,0,,4272,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1000 TIDEWATER DRIVE,CBNS075114,OF075702,0, 
2417,22679,G14991,CBNS,10,5.190000000000000,2.010000000000000,1956,NS,30X19-30,I,Debris - Minor,11/12/2004 0:00:00,CN,12134112.035599999000000,3478299.106829999900000,1,0,G14991,29,2013158,0,,4225,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1000 TIDEWATER DRIVE,CBNS075115,OF075702,0, 
2418,22680,G14992,CBNS,10,4.840000000000000,2.320000000000000,1956,NS,30X19-30,I,Debris - Minor; Sediment,11/12/2004 0:00:00,CN,12134099.789999999000000,3478331.975999999800000,1,0,G14992,29,2013159,0,,4206,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1000 TIDEWATER DRIVE,CBNS075116,OF075702,0, 
2419,22681,G14994,CBNS,10,6.990000000000000,3.680000000000000,1956,NS,30X19-30,I,Debris - Minor,11/12/2004 0:00:00,CN,12134310.170000000000000,3478202.098009999800000,1,0,G14994,29,2013160,0,,4247,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1020 E VIRGINIA BEACH BOULEVARD,CBNS075117,OF075702,0, 
2420,22682,G14999,MHNS,39,5.220000000000000,1.430000000000000,1956,NS,30,I,Debris - Minor,11/11/2004 0:00:00,CN,12134092.010000000000000,3478136.890010000200000,1,0,G14999,30,2013161,0,,4310,CON, , , ,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,900 TIDEWATER DRIVE,MHNS075118,OF075702,0, 
2421,22683,G15550,YB,66,2.250000000000000,-2.670000000000000,1927,GR, ,I,Sediment,1/29/2016 0:00:00,MOSWALD,12134067.000000000000000,3475250.530009999900000,1,0,G15550,29,2013162,0,,5427,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,313 RESERVOIR AVENUE,YB075119,OF075702,0, 
2422,22684,G15559,MHNS,39,4.670000000000000,-2.310000000000000,1927,NS,30,I,Sediment,12/2/2004 0:00:00,CN,12134196.699999999000000,3475217.840020000000000,1,0,G15559,30,2013163,0,,5427,CON, , , ,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,401 RESERVOIR AVENUE,MHNS075120,OF075702,0, 
2423,22685,F15646,CBNS,10,3.240000000000000,-1.100000000000000,1955,NS,30X19-30,I,Debris - Minor;Good;Sediment,1/29/2016 0:00:00,MOSWALD,12133195.830000000000000,3475826.062040000200000,1,0,F15646,29,2013164,0,,5156,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,501 TIDEWATER DRIVE,CBNS075121,OF075702,0, 
2424,22686,F15648,CBNS,10,2.770000000000000,-0.760000000000000,1955,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1/29/2016 0:00:00,MOSWALD,12133288.800000001000000,3475715.810000000100000,1,0,F15648,29,2013165,0,,5301,CON, , , ,0,0,0,CONC,0,DM,08,11,U,SW,,GISNORFOLK,11/2/2016 0:00:00,1,500 TIDEWATER DRIVE,CBNS075122,OF075702,0, 
2425,22687,F15649,CBNS,10,3.460000000000000,-0.280000000000000,1955,NS,30X19-30,I,Debris - Minor;Sediment,1/29/2016 0:00:00,MOSWALD,12133301.350000000000000,3475762.573020000000000,1,0,F15649,29,2013166,0,,5288,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,500 TIDEWATER DRIVE,CBNS075123,OF075702,0, 
2426,22688,F15650,CBNS,10,3.220000000000000,0.170000000000000,1955,NS,30X19-30,I,Bricks - Loose;Cracks in Wall;Debris - Minor;Sediment,1/29/2016 0:00:00,MOSWALD,12133274.570000000000000,3475668.139010000000000,1,0,F15650,29,2013167,0,,5393,CON, , , ,0,0,0,CONC,0,DM,08,11,P,SW,,GISNORFOLK,11/2/2016 0:00:00,1,500 TIDEWATER DRIVE,CBNS075124,OF075702,0, 
2427,22689,F15652,CBNS,10,3.510000000000000,-1.600000000000000,1955,NS,30X19-30,I,Bricks - Loose;Bricks - Missing;Cracks in Wall,1/29/2016 0:00:00,MOSWALD,12133363.380000001000000,3475981.888009999900000,1,0,F15652,29,2013168,0,,5229,CON, , , ,0,0,0,CONC,0,DM,08,11,P,SW,,GISNORFOLK,11/2/2016 0:00:00,1,630 TIDEWATER DRIVE,CBNS075125,OF075702,0, 
2428,22690,F15654,CBNS,10,3.940000000000000,-1.750000000000000,1955,NS,30X19-30,I,Bricks - Loose;Bricks - Missing;Debris - Full;Sediment,1/29/2016 0:00:00,MOSWALD,12133253.619999999000000,3476030.268000000200000,1,0,F15654,29,2013169,0,,5091,CON, , , ,0,0,0,CONC,0,DM,08,11,P,SW,,GISNORFOLK,11/2/2016 0:00:00,1,523 TIDEWATER DRIVE,CBNS075126,OF075702,0, 
2429,22691,F15655,MHNS,39,3.930000000000000,-2.090000000000000,1955,NS,30,I,Sediment,1/29/2016 0:00:00,MOSWALD,12133382.400000000000000,3476041.480010000100000,1,0,F15655,30,2013170,0,,5229,CON, , , ,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,630 TIDEWATER DRIVE,MHNS075127,OF075702,0, 
2430,22692,F15656,CBNS,10,3.780000000000000,-2.250000000000000,1955,NS,30X19-30,I,Cracks in Wall;Sediment,1/29/2016 0:00:00,MOSWALD,12133384.100000000000000,3476054.450000000200000,1,0,F15656,29,2013171,0,,5229,CON, , , ,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,630 TIDEWATER DRIVE,CBNS075128,OF075702,0, 
2431,22693,F15657,CBNS,10,5.870000000000000,0.570000000000000,1955,NS,30X19-30,I,Bricks - Loose;Bricks - Missing;Cracks in Wall,1/29/2016 0:00:00,MOSWALD,12133448.854699999000000,3476284.792299999900000,1,0,F15657,29,2013172,0,,4883,CON, , , ,0,0,0,CONC,0,DM,08,11,P,SW,,GISNORFOLK,11/2/2016 0:00:00,1,660 TIDEWATER DRIVE,CBNS075129,OF075702,0, 
2432,22694,F15661,MHNS,39,7.080000000000000,-1.320000000000000,1955,NS,30,I,Cracks in Wall;Sediment,1/29/2016 0:00:00,MOSWALD,12133501.550000001000000,3476236.564999999900000,1,0,F15661,30,2013173,0,,5106,CON, , , ,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,660 TIDEWATER DRIVE,MHNS075130,OF075702,0, 
2433,22695,F15664,CBNS,10,5.710000000000000,0.840000000000000,1955,NS,30X19-30,I,Bricks - Loose;Bricks - Missing;Debris - Full;Sediment,1/29/2016 0:00:00,MOSWALD,12133339.080000000000000,3476332.051000000000000,1,0,F15664,29,2013174,0,,4881,CON, , , ,0,0,0,CONC,0,DM,08,11,P,SW,,GISNORFOLK,11/2/2016 0:00:00,1,601 TIDEWATER DRIVE,CBNS075131,OF075702,0, 
2434,22696,F15665,CBNS,10,4.990000000000000,0.600000000000000,1955,NS,30X19-30,I,Debris - Minor;Sediment,1/29/2016 0:00:00,MOSWALD,12133308.220000001000000,3476317.775010000000000,1,0,F15665,29,2013175,0,,5014,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,601 TIDEWATER DRIVE,CBNS075132,OF075702,0, 
2435,22697,F15666,CBNS,10,4.920000000000000,0.770000000000000,1955,NS,30X19-30,I,Debris - Minor;Good;Sediment,1/29/2016 0:00:00,MOSWALD,12133300.189999999000000,3476288.845019999900000,1,0,F15666,29,2013176,0,,5089,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,591 RUFFNER STREET,CBNS075133,OF075702,0, 
2436,22698,G141021,MHNS,39,7.340000000000000,1.430000000000000,1956,NS,30,I,Good,12/6/2004 0:00:00,CN,12134248.970000001000000,3478743.235009999900000,1,0,G141021,30,2000040,0,,4076,CON, , , ,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1108 TIDEWATER DRIVE,MHNS075134,OF075702,0, 
2437,22699,G141027.01,MH,32,10.740000000000000,7.730000000000000,1956,ST, ,I,Sediment,12/6/2004 0:00:00,CN,12134518.079600001000000,3478901.019849999800000,1,0,G141027.01,30,2000043,0,,4094,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1015 E PRINCESS ANNE ROAD,MH075135,OF075702,0, 
2438,22700,G141027,CBNS,10,10.250000000000000,5.250000000000000,1956,NS,30X19-30,I,Debris - Minor;Sediment,12/13/2004 0:00:00,CN,12134516.137100000000000,3478897.129079999900000,1,0,G141027,29,2000044,0,,4094,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1015 E PRINCESS ANNE ROAD,CBNS075136,OF075702,0, 
2439,22701,G141029,MHNS,39,10.789999999999999,5.160000000000000,1956,NS,30,I, ,12/13/2004 0:00:00,CN,12134718.529999999000000,3478823.548020000100000,1,0,G141029,30,2000045,0,,4123,CON, , , ,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1100 E PRINCESS ANNE ROAD,MHNS075137,OF075702,0, 
2440,22702,G141030,CBNS,10,9.090000000000000,5.570000000000000,1956,NS,30X19-30,I,Cracks in Wall;Sediment,12/6/2004 0:00:00,CN,12134607.600000000000000,3478582.340009999900000,1,0,G141030,29,2000283,0,,4123,CON, , , ,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1126 COOKE AVENUE,CBNS075138,OF075702,0, 
2441,22703,G141031,CBNS,10,9.619999999999999,6.790000000000000,1956,NS,30X19-30,I,Cracks in Wall;Debris - Minor,12/6/2004 0:00:00,CN,12134637.500000000000000,3478568.290010000100000,1,0,G141031,29,2013177,0,,4124,CON, , , ,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1126 COOKE AVENUE,CBNS075139,OF075702,0, 
2442,22704,G141035,CBNS,10,10.770000000000000,5.230000000000000,1956,NS,30X19-30,I,Debris - Minor,12/6/2004 0:00:00,CN,12134623.699999999000000,3478910.440010000000000,1,0,G141035,29,2000046,0,,3867,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1100 E PRINCESS ANNE ROAD,CBNS075140,OF075702,0, 
2443,22705,G141036,CBNS,10,10.890000000000001,5.420000000000000,1956,NS,30X19-30,I,Cracks in Wall;Debris - Minor,12/6/2004 0:00:00,CN,12134648.710000001000000,3478920.461000000100000,1,0,G141036,29,2000047,0,,4037,CON, , , ,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1100 E PRINCESS ANNE ROAD,CBNS075141,OF075702,0, 
2444,22706,G141037,CBNS,10,10.380000000000001,5.710000000000000,1956,NS,30X19-30,I,Cracks in Wall;Debris - Minor,11/11/2004 0:00:00,CN,12134792.880000001000000,3479257.770010000100000,1,0,G141037,29,2000048,0,,3841,CON, , , ,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1250 BOLTON STREET,CBNS075142,OF075702,0, 
2445,22707,G141038,CBNS,10,10.480000000000000,5.980000000000000,1956,NS,30X19-30,I,Debris - Minor;Sediment,11/11/2004 0:00:00,CN,12134833.250000000000000,3479259.654990000200000,1,0,G141038,29,2000049,0,,3966,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/2/2016 0:00:00,1,1250 BOLTON STREET,CBNS075143,OF075702,0, 
