OBJECTID,Structure_,Structure1,Type_Code,Rim_Elevat,Invert_Ele,Year_Insta,Lid_Type,Lid_Size,Invert_Typ,Comments,Date_Verif,Verified_B,Easting,Northing,Enabled,AncillaryR,UNITID,COMPTYPE,COMPKEY,CntPipe,SurveyDate,Dbasin,Owner,Collector,Picture_ID,Picture__1,Junction_B,Junction_1,Percent_Bl,Structur_1,Structur_2,Source,Major_Wate,Type_Code_,Condition,created_us,created_da,last_edite,last_edi_1,Verified_L,Structur_3,DOCID,OUTFALL,Medallion,Outfall_Re
23670,G152213,GB,24,9.78200000000,7.58200000000,1927,ST,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136618.63700000010,3476039.97808999987,1,0,G152213,29,2018161,1,,5193,PRIVATE,TG,G152213_1,G152213_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2201 MAUDE B DAVIS DRIVE,GB076119,,0,
23671,H1503649,CBNS,10,13.60200000000,8.60200000000,999,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138769.11299999990,3476644.79184000008,1,0,H1503649,29,2742446,2,2011/03/01,4976,PRIVATE,TG,H153469_1,H153469_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2601 CORPREW AVENUE,CBNS076120,,0,
23672,H1503650,YB,66,12.61900000000,8.51900000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138740.48709999956,3476585.11905999994,1,0,H1503650,29,2742412,2,2011/03/01,4976,PRIVATE,TG,H153481_1,H153481_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2601 CORPREW AVENUE,YB076121,,0,
23673,H1503651,YB,66,12.51000000000,7.71000000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138740.31189999916,3476561.40815000003,1,0,H1503651,29,2742621,2,2011/03/01,4976,PRIVATE,TG,H153482_1,H153482_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2601 CORPREW AVENUE,YB076122,,0,
23674,H1503652,MHNS,39,13.08100000000,7.88100000000,999,NS,30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138739.68789999932,3476526.30192000000,1,0,H1503652,30,2743103,2,2011/03/01,4976,PRIVATE,TG,H153483_1,H153483_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2601 CORPREW AVENUE,MHNS076123,,0,
23675,H1503653,YB,66,13.08900000000,8.68900000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138794.13489999995,3476872.85798999993,1,0,H1503653,29,2742302,1,2011/03/01,4552,PRIVATE,TG,H153471_1,H153471_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2616 CORPREW AVENUE,YB076124,,0,
23676,H153477,YB,66,13.59400000000,10.09400000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138711.39399999939,3476645.41289999988,1,0,H1503748,29,2742413,1,2011/03/01,4976,PRIVATE,TG,H153477_1,H153477_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2601 CORPREW AVENUE,YB076125,,0,
23677,H153478,YB,66,13.82900000000,10.32900000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138635.24709999934,3476642.32300999993,1,0,H1503749,29,2742332,2,2011/03/01,4976,PRIVATE,TG,H153478_1,H153478_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2539 CORPREW AVENUE,YB076126,,0,
23678,H153490,YB,66,13.36100000000,9.66100000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138603.45189999975,3476576.45404999983,1,0,H1503750,29,2742414,2,2011/03/01,4976,PRIVATE,TG,H153490_1,H153490_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,901 MAJESTIC AVENUE,YB076127,,0,
23679,H153480,YB,66,13.89600000000,9.59600000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138604.99200000055,3476509.79014000017,1,0,H1503751,29,2742447,4,2011/03/01,4976,PRIVATE,TG,H153480_1,H153480_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,901 MAJESTIC AVENUE,YB076128,,0,
23680,H153485,YB,66,12.66000000000,10.16000000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138660.19690000080,3476513.17103999993,1,0,H1503752,29,2742474,1,2011/03/01,4976,PRIVATE,TG,H153485_1,H153485_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,901 MAJESTIC AVENUE,YB076129,,0,
23681,H1503662,YB,66,12.67800000000,9.87800000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138400.96179999970,3476534.94494999992,1,0,H1503662,29,2742475,2,2011/03/02,4973,PRIVATE,TG,H153493_1,H153493_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,901 MAJESTIC AVENUE,YB076130,,0,
23682,H1503663,YB,66,12.65600000000,11.05600000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138329.99609999917,3476536.40787000023,1,0,H1503663,29,2743830,1,2011/03/02,4973,PRIVATE,TG,H153494_1,H153494_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2539 CORPREW AVENUE,YB076131,,0,
23683,H1503664,YB,66,13.60200000000,7.80200000000,999,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138493.46990000084,3476496.41288000019,1,0,H1503664,29,2743831,3,2011/03/01,4974,PRIVATE,TG,H153487_1,H153487_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,901 MAJESTIC AVENUE,YB076132,,0,
23684,H152282,YB,66,10.95100000000,6.75100000000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137173.89210000075,3476770.71088000014,1,0,H152282,29,2017941,3,,4872,PRIVATE,TG,H152282_1,H152282_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2320 CORPREW AVENUE,YB076133,,0,
23685,H152283,CBNS,10,11.95800000000,9.45800000000,1936,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137116.69700000063,3476761.73912000004,1,0,H152283,29,2017944,1,,4872,PRIVATE,TG,H152283_1,H152283_2,888,888,50,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,1664 CORPREW AVENUE,CBNS076134,,0,
23686,G152321,MH,32,8.08800000000,3.78800000000,1927,ST,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136665.21499999985,3476667.41810999997,1,0,G152321,30,2017963,2,,4874,PRIVATE,TG,G152321_1,G152321_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,MH076135,,0,
23687,G152322,CBNS,10,7.28900000000,3.58900000000,1927,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136636.53889999911,3476665.07001999998,1,0,G152322,29,2017964,2,,4857,PRIVATE,TG,G152322_1,G152322_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,CBNS076136,,0,
23688,H152281,YB,66,11.11400000000,8.11400000000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137287.58420000039,3476626.59305999987,1,0,H152281,29,2017976,1,,4901,PRIVATE,TG,H152281_1,H152281_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2401 CORPREW AVENUE,YB076137,,0,
23689,H152280,YB,66,10.90100000000,6.30100000000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137207.38910000026,3476625.12192999991,1,0,H152280,29,2017977,3,,4902,PRIVATE,TG,H152280_1,H152280_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2401 CORPREW AVENUE,YB076138,,0,
23690,H152063,MHNS,39,12.34600000000,8.24600000000,1936,NS,30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137815.88990000077,3476593.47108000005,1,0,H152063,30,2017989,3,,4956,PRIVATE,TG,H152063_1,H152063_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2491 CORPREW AVENUE,MHNS076139,,0,
23691,H152065,YB,66,12.32600000000,8.52600000000,1936,GR,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137826.45089999959,3476592.97305000015,1,0,H152065,29,2017991,4,,4956,PRIVATE,TG,H152065_1,H152065_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2491 CORPREW AVENUE,YB076140,,0,
23692,H152068,YB,66,12.25000000000,11.00000000000,1936,GR,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137826.55089999922,3476580.07708000019,1,0,H152068,29,2017997,2,,4956,PRIVATE,TG,H152068_1,H152068_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2491 CORPREW AVENUE,YB076141,,0,
23693,H152150,CB,3,11.88800000000,8.18800000000,1936,ST,2',I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137757.14919999987,3476580.28605999984,1,0,H152150,29,2018002,1,,4956,PRIVATE,TG,H152150_1,H152150_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2491 CORPREW AVENUE,CB076142,,0,
23694,H152045,CBNS,10,11.88100000000,7.78100000000,1936,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137696.62109999917,3476570.39894000022,1,0,H152045,29,2018004,1,,4950,PRIVATE,TG,H152045_1,H152045_2,888,888,10,CONC,0,DM,08,0,P,SW,,MOSWALD,2016/06/09,1,2401 CORPREW AVENUE,CBNS076143,,0,
23695,H152044,CBNS,10,12.19400000000,7.89400000000,1936,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137696.87989999913,3476549.83205999993,1,0,H152044,29,2018005,2,,4951,PRIVATE,TG,H152044_1,H152044_2,888,888,10,CONC,0,DM,08,0,P,SW,,MOSWALD,2016/06/09,1,2401 CORPREW AVENUE,CBNS076144,,0,
23696,H152069,YB,66,12.32800000000,9.32800000000,1936,GR,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137827.07819999941,3476541.66901999991,1,0,H152069,29,2018007,1,,4956,PRIVATE,TG,H152069_1,H152069_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,891 GYM ROAD,YB076145,,0,
23697,H152278,YB,66,10.82100000000,5.92100000000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137152.98110000044,3476531.72808999987,1,0,H152278,29,2018008,3,,4872,PRIVATE,TG,H152278_1,H152278_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,YB076146,,0,
23698,H152279,CBNS,10,11.53700000000,6.63700000000,1936,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137126.81609999947,3476531.84194000019,1,0,H152279,29,2018009,2,,4872,PRIVATE,TG,H152279_1,H152279_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,CBNS076147,,0,
23699,H152061,MHCW,36,12.64500000000,6.64500000000,1936,ST,30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137820.07489999942,3476511.23600000003,1,0,H152061,30,2018012,3,,4951,PRIVATE,TG,H152061_1,H152061_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,891 GYM ROAD,MHCW076148,,0,
23700,G1523191,MHNS,39,10.94900000000,7.74900000000,1927,NS,30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136968.12710000016,3476497.77803000016,1,0,G1523191,30,2018016,2,,4975,PRIVATE,TG,G1523191_1,G1523191_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,MHNS076149,,0,
23701,H152277,CB,3,11.57000000000,5.87000000000,1936,ST,2',I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137126.99880000018,3476494.38302000007,1,0,H152277,29,2018021,2,,4872,PRIVATE,TG,H152277_1,H152277_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,CB076150,,0,
23702,H152272,MHNS,39,11.20500000000,5.10500000000,1936,NS,30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137161.13000000082,3476489.63597999979,1,0,H152272,30,2018026,4,,4959,PRIVATE,TG,H152272_1,H152272_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,MHNS076151,,0,
23703,G152296,GB,24,9.85900000000,7.55900000000,1927,ST,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136938.12089999951,3476401.83595999982,1,0,G152296,29,2018058,1,,5008,PRIVATE,TG,G152296_1,G152296_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,GB076152,,0,
23704,G152295,GB,24,9.13800000000,6.83800000000,1927,ST,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136821.04800000042,3476400.16897000000,1,0,G152295,29,2018059,2,,5009,PRIVATE,TG,G152295_1,G152295_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,GB076153,,0,
23705,G152293,GB,24,8.06400000000,5.06400000000,1927,ST,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136699.43799999915,3476398.21589000011,1,0,G152293,29,2018061,3,,5009,PRIVATE,TG,G152293_1,G152293_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,GB076154,,0,
23706,G152294,CBNS,10,9.31400000000,8.15999984000,1927,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136685.46590000018,3476458.90703999996,1,0,G152294,29,2018062,1,,4975,PRIVATE,TG,G152294_1,G152294_2,888,888,100,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,CBNS076155,,0,
23707,H152270,CBNS,10,11.85000000000,4.45000000000,1936,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137162.47609999962,3476397.95997999981,1,0,H152270,29,2018069,3,,5035,PRIVATE,TG,H152270_1,H152270_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,CBNS076156,,0,
23708,G152292,CBNS,10,8.23900000000,2.33900000000,1927,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136686.00689999945,3476352.31900000013,1,0,G152292,29,2018073,3,,5042,PRIVATE,TG,G152292_1,G152292_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 MAUDE B DAVIS DRIVE,CBNS076157,,0,
23709,G152297,CBNS,10,8.03500000000,3.13500000000,1927,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136625.87089999951,3476351.79210000020,1,0,G152297,29,2018074,4,,5042,PRIVATE,TG,G152297_1,G152297_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2201 MAUDE B DAVIS DRIVE,CBNS076158,,0,
23710,H152106,CBNS,10,11.44800000000,8.04800000000,1936,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138442.80489999987,3476384.95508999983,1,0,H152106,29,2018089,1,,4973,PRIVATE,TG,H152106_1,H152106_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,901 MAJESTIC AVENUE,CBNS076159,,0,
23711,H152268,CBNS,10,11.26200000000,4.66200000000,1936,NS,30X19-30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137166.19500000030,3476291.54386000009,1,0,H152268,29,2018092,2,,5073,PRIVATE,TG,H152268_1,H152268_2,888,888,0,CONC,0,DM,08,0,U,SW,,MOSWALD,2016/06/09,1,2300 PRESIDENTIAL PARKWAY,CBNS076160,,0,
23712,H152264,MHNS,39,11.70800000000,1.90800000000,1936,NS,30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137318.38399999961,3476274.89593000012,1,0,H152264,30,2018098,3,,5027,PRIVATE,TG,H152264_1,H152264_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2350 PRESIDENTIAL PARKWAY,MHNS076161,,0,
23713,H152100,YB,66,10.93000000000,5.23000000000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138385.50809999928,3476249.95995000005,1,0,H152100,29,2018108,4,,5123,PRIVATE,TG,H152100_1,H152100_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,840 GYM ROAD,YB076162,,0,
23714,H152086,YB,66,10.91000000000,3.71000000000,1936,GR,"36"" x 36""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138215.64100000076,3476246.16600000020,1,0,H152086,29,2018110,5,,5067,PRIVATE,TG,H152086_1,H152086_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,850 GYM ROAD,YB076163,,0,
23715,H152089,YB,66,11.26700000000,7.13000011000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138354.05810000002,3476248.74309000000,1,0,H152089,29,2018112,5,,5124,PRIVATE,TG,H152089_1,H152089_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,850 GYM ROAD,YB076164,,0,
23716,H152091,YB,66,10.40700000000,10.14000034000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138374.35400000028,3476308.72295999993,1,0,H152091,29,2018113,1,,5059,PRIVATE,TG,H152091_1,,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,901 MAJESTIC AVENUE,YB076165,,0,
23717,H152090,YB,66,10.11800000000,7.91800000000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138304.44989999942,3476306.48608999979,1,0,H152090,29,2018114,1,,5061,PRIVATE,TG,H152090_1,H152090_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,850 GYM ROAD,YB076166,,0,
23718,H152072,YB,66,8.63600000000,0.83599999000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138097.21700000018,3476242.31987999985,1,0,H152072,29,2018117,4,,5068,PRIVATE,TG,H152072_1,H152072_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,850 GYM ROAD,YB076167,,0,
23719,H152073,YB,66,10.98300000000,8.28300000000,1936,GR,"24"" x 30""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138165.91210000031,3476452.95004000003,1,0,H152073,29,2018118,1,,4973,PRIVATE,TG,H152073_1,H152073_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,850 GYM ROAD,YB076168,,0,
23720,H152071,DI,16,10.47900000000,4.47900000000,1936,GR,30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138038.79289999977,3476240.95209999988,1,0,H152071,29,2018119,2,,5068,PRIVATE,TG,,,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,850 GYM ROAD,DI076169,,0,
23721,H1503623,YBCW,70,9.64500000000,3.64500000000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138011.24310000055,3476240.88286999986,1,0,H1503623,29,2742361,2,,5111,PRIVATE,TG,,,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,891 GYM ROAD,YBCW076170,,0,
23722,H152261,MHNS,39,10.95800000000,1.05800000000,1936,NS,30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137166.16220000014,3476206.31208000006,1,0,H152261,30,2018129,3,,5027,PRIVATE,TG,H152261_1,H152261_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 PRESIDENTIAL PARKWAY,MHNS076171,,0,
23723,H152101,YB,66,10.96500000000,8.98999977000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138386.30800000019,3476182.14906999981,1,0,H152101,29,2018138,2,,5157,PRIVATE,TG,H152101_1,,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,840 GYM ROAD,YB076172,,0,
23724,H152093,YB,66,11.21800000000,8.51800000000,1936,GR,"36"" x 36""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138328.59490000084,3476088.42615999980,1,0,H152093,29,2018149,1,,5186,PRIVATE,TG,H152093_1,H152093_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,840 GYM ROAD,YB076173,,0,
23725,H152102,YB,66,11.51000000000,7.31000000000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138387.53999999911,3476078.18601999991,1,0,H152102,29,2018152,3,,5130,PRIVATE,TG,H152102_1,,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,840 GYM ROAD,YB076174,,0,
23726,G152207,GB,24,9.60700000000,6.60700000000,1927,ST,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136703.28910000063,3476041.03091000021,1,0,G152207,29,2018160,1,,5195,PRIVATE,TG,G152207_1,G152207_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 PRESIDENTIAL PARKWAY,GB076175,,0,
23727,G152209,GB,24,9.94200000000,0.74200000000,1927,ST,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136704.14599999972,3475989.16388999997,1,0,G152209,29,2018180,2,,5268,PRIVATE,TG,G152209_1,G152209_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2300 PRESIDENTIAL PARKWAY,GB076176,,0,
23728,G152210,GB,24,10.05500000000,0.95500000000,1927,ST,"15"" x 24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12136621.31909999996,3475987.67701000022,1,0,G152210,29,2018185,2,,5269,PRIVATE,TG,G152210_1,G152210_2,888,888,0,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2201 MAUDE B DAVIS DRIVE,GB076177,,0,
23729,H152076,YB,66,11.32400000000,7.12400000000,1936,GR,"36"" x 36""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138095.85089999996,3475990.93587000016,1,0,H152076,29,2018188,2,,5262,PRIVATE,TG,H152076_1,H152076_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,850 GYM ROAD,YB076178,,0,
23730,H152039,YB,66,6.63300000000,3.93300000000,1936,GR,30x30,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137903.90809999965,3475988.78298000013,1,0,H152039,29,2018192,1,,5174,PRIVATE,TG,H152039_1,H152039_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,851 GYM ROAD,YB076179,,0,
23731,H152094,YB,66,11.26900000000,8.36900000000,1936,GR,"36"" x 36""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12138358.95009999909,3475993.10285999998,1,0,H152094,29,2018195,4,,5247,PRIVATE,TG,H152094_1,H152094_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,840 GYM ROAD,YB076180,,0,
23732,H152034,MHGT,38,6.50400000000,1.00400000000,1936,ST,"24""",I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/01,MOSWALD,12137590.07499999925,3475983.87092000013,1,0,H152034,30,2018198,4,,5120,PRIVATE,TG,H152034_1,H152034_2,888,888,10,CONC,0,DM,08,0,G,SW,,MOSWALD,2016/06/09,1,2390 PRESIDENTIAL PARKWAY,MHGT076181,,0,
