OBJECTID,Upstream_S,Upstream_I,Upstream_A,Downstream,Downstre_1,Downstre_2,Pipe_ID,Pipe_Geome,Horizontal,Vertical_D,Pipe_Size,Pipe_Lengt,Pipe_Mater,Condition,Comments,Enabled,COMPTYPE,COMPKEY,UNITID,UNITID2,MAINCOMP1,MAINCOMP2,PARLINENO,Date_VERIF,Dbasin,Owner,Picture_ID,Picture__1,Percent_Bl,Pipe_Quant,Pipe_Squas,SurveyDate,Verified_B,Source,Major_Wate,Year_Insta,PIPE_LININ,Downstre_3,Upstream_1,created_us,created_da,last_edite,last_edi_1,Verified_L,DOCID,OUTFALL,Shape_Leng
18852,F15699,1.79000000000,1,F15698,0.98000000000,1,F15699-F15698,CR,12.00000000000,0.00000000000,12'',39.00000000000,CONC,U,,1,31,2014295,F15699,F15698,29,32,,2016/01/29,4860,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15698,F15699,SW,,GISNORFOLK,2016/11/02,4,STPIPE069275,OF075702,40.82310692360
18853,F15698,0.98000000000,1,F15697,0.86000000000,1,F15698-F15697,CR,12.00000000000,0.00000000000,12'',39.00000000000,CONC,U,,1,31,2014296,F15698,F15697,32,32,,2016/01/29,4860,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15697,F15698,SW,,GISNORFOLK,2016/11/02,4,STPIPE069276,OF075702,35.79675249650
18854,F15734,2.33000000000,1,F15733,2.00000000000,1,F15734-F15733,CR,15.00000000000,0.00000000000,15'',80.00000000000,CONC,U,,1,31,2014297,F15734,F15733,29,32,,2016/01/29,4655,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15733,F15734,SW,,GISNORFOLK,2016/11/02,4,STPIPE069277,OF075702,80.05057454000
18855,F144073,5.80000000000,1,F144071,5.46000000000,0,F144073-F144071,CR,24.00000000000,0.00000000000,24'',30.00000000000,CONC,U,,1,31,2000262,F144073,F144071,29,30,,2016/01/29,3968,CON,,,0,0,0,,MOSWALD,DM,08,1956,0,F144071,F144073,SW,,GISNORFOLK,2016/11/02,4,STPIPE069278,OF075702,30.00308823740
18856,F14947,1.73000000000,1,F14946,1.15000000000,0,F14947-F14946,CR,12.00000000000,0.00000000000,12'',44.00000000000,CONC,U,,1,31,2014332,F14947,F14946,29,30,,2016/01/29,4260,CON,,,0,0,0,,MOSWALD,DM,08,1956,0,F14946,F14947,SW,,GISNORFOLK,2016/11/02,4,STPIPE069279,OF075702,44.00231367850
18857,F14950,2.05000000000,1,F14948,1.52000000000,1,F14950-F14948,CR,12.00000000000,0.00000000000,12'',20.00000000000,CONC,U,,1,31,2014333,F14950,F14948,29,29,,2016/01/29,4228,CON,,,0,0,0,,MOSWALD,DM,08,1956,0,F14948,F14950,SW,,GISNORFOLK,2016/11/02,4,STPIPE069280,OF075702,31.50511140190
18858,F14952,3.25000000000,1,F14951,2.46000000000,1,F14952-F14951,CR,12.00000000000,0.00000000000,12'',28.00000000000,CONC,U,,1,31,2014334,F14952,F14951,29,30,,2016/01/29,4215,CON,,,0,0,0,,MOSWALD,DM,08,1956,0,F14951,F14952,SW,,GISNORFOLK,2016/11/02,4,STPIPE069281,OF075702,29.19286692360
18859,F15741,3.02000000000,1,F15739,2.52000000000,1,F15741-F15739,CR,15.00000000000,0.00000000000,15'',102.00000000000,CONC,G,,1,31,2014341,F15741,F15739,32,30,,2016/01/29,4358,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15739,F15741,SW,,GISNORFOLK,2016/11/02,4,STPIPE069282,OF075702,97.85552194760
18860,F15744.01,4.90000000000,0,F15744,3.90000000000,0,F15744.01-F15744,CR,15.00000000000,0.00000000000,15'',22.00000000000,CONC,G,,1,31,2014342,F15744.01,F15744,30,30,,2016/01/29,4368,CON,,,0,0,0,,MOSWALD,DM,08,999,0,F15744,F15744.01,SW,,GISNORFOLK,2016/11/02,3,STPIPE069283,OF075702,21.77235886700
18861,F15744,3.97000000000,0,F15741,3.02000000000,0,F15744-F15741,CR,15.00000000000,0.00000000000,15'',179.00000000000,CONC,U,,1,31,2014343,F15744,F15741,30,32,,2016/01/29,4368,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15741,F15744,SW,,GISNORFOLK,2016/11/02,4,STPIPE069284,OF075702,183.19071140100
18862,F15625,0.06000000000,0,F15624,-1.50000000000,0,F15625-F15624,CR,15.00000000000,0.00000000000,15'',82.00000000000,CONC,U,,1,31,2014375,F15625,F15624,30,32,,2016/01/29,5379,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15624,F15625,SW,,GISNORFOLK,2016/11/02,4,STPIPE069285,OF075702,81.93379664390
18863,F15626,-0.83000000000,0,F15625,-1.24000000000,0,F15626-F15625,CR,15.00000000000,0.00000000000,15'',4.00000000000,CONC,U,,1,31,2014376,F15626,F15625,29,30,,2016/01/29,5516,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15625,F15626,SW,,GISNORFOLK,2016/11/02,4,STPIPE069286,OF075702,3.59186746083
18864,F15632,-4.43000000000,0,F15624,-4.54000000000,1,F15632-F15624,BX,120.00000000000,60.00000000000,120''X60*,102.00000000000,CONC,U,,1,31,2014377,F15632,F15624,30,32,,2016/01/29,5379,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15624,F15632,SW,,GISNORFOLK,2016/11/02,4,STPIPE069287,OF075702,102.26945216500
18865,F15634,-1.30000000000,1,F15633,-1.65000000000,1,F15634-F15633,CR,18.00000000000,0.00000000000,18'',116.00000000000,CONC,U,,1,31,2014378,F15634,F15633,29,32,,2016/01/29,5440,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15633,F15634,SW,,GISNORFOLK,2016/11/02,4,STPIPE069288,OF075702,116.43840096900
18866,F15636,0.58000000000,0,F15634,-1.30000000000,1,F15636-F15634,CR,15.00000000000,0.00000000000,15'',147.00000000000,CONC,G,,1,31,2014379,F15636,F15634,29,29,,2016/01/29,5440,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15634,F15636,SW,,GISNORFOLK,2016/11/02,4,STPIPE069289,OF075702,146.80194781500
18867,F15637,0.66000000000,0,F15636,0.60000000000,0,F15637-F15636,CR,15.00000000000,0.00000000000,15'',30.00000000000,CONC,G,,1,31,2014380,F15637,F15636,29,29,,2016/01/29,5401,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15636,F15637,SW,,GISNORFOLK,2016/11/02,4,STPIPE069290,OF075702,30.05676133390
18868,,8.39000000000,0,,8.38000000000,0,,CR,12.00000000000,0.00000000000,12'',36.00000000000,RCP,U,,1,31,2014416,,,0,0,,2016/01/29,4087,CON,,,0,0,0,,MOSWALD,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/14,4,STPIPE069291,OF0105805,29.69348080290
18869,,8.07000000000,1,,7.60000000000,1,,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014417,,,0,0,,2016/01/29,4087,CON,,,0,0,0,,MOSWALD,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/14,4,STPIPE069292,OF0105805,28.28055023040
18870,,7.69000000000,1,,7.66000000000,0,,CR,15.00000000000,0.00000000000,15'',46.00000000000,RCP,U,,1,31,2014418,,,0,0,,2016/01/29,4087,CON,,,0,0,0,,MOSWALD,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/14,4,STPIPE069293,OF0105805,46.11224902410
18871,,6.63000000000,0,,6.43000000000,0,,CR,18.00000000000,0.00000000000,18'',35.00000000000,RCP,U,,1,31,2014419,,,0,0,,2016/01/29,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/14,4,STPIPE069294,OF0105805,34.44344142060
18872,,6.35000000000,1,,5.42000000000,1,,CR,24.00000000000,0.00000000000,24'',29.00000000000,RCP,U,,1,31,2014420,,,0,0,,2016/01/29,4087,CON,,,0,0,0,,MOSWALD,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/14,4,STPIPE069295,OF0105805,31.32910546060
18873,,5.42000000000,0,,3.81000000000,0,,CR,24.00000000000,0.00000000000,24'',331.00000000000,RCP,G,,1,31,2014421,,,0,0,,2016/01/29,4087,CON,,,0,0,0,,MOSWALD,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/14,4,STPIPE069296,OF0105805,330.22137615500
18874,,3.82000000000,1,,3.23000000000,1,,CR,18.00000000000,0.00000000000,18'',137.00000000000,RCP,U,,1,31,2014422,,,0,0,,2016/01/29,4087,CON,,,0,0,0,,MOSWALD,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE069297,OF0105805,137.42846093000
18875,,2.83000000000,1,,2.58000000000,1,,CR,19.00000000000,0.00000000000,19'',76.00000000000,RCP,U,,1,31,2014424,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/13,4,STPIPE069298,OF0105805,76.28872400400
18876,,2.58000000000,1,,2.90000000000,1,,CR,24.00000000000,0.00000000000,24'',63.00000000000,RCP,U,,1,31,2014425,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/13,4,STPIPE069299,OF0105805,126.70141320600
18877,,8.34000000000,0,,7.94000000000,0,,CR,10.00000000000,0.00000000000,10'',34.00000000000,RCP,G,,1,31,2014426,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/14,4,STPIPE069300,OF0105805,33.09199239180
18878,,5.27000000000,0,,4.04000000000,0,,CR,15.00000000000,0.00000000000,15'',7.00000000000,RCP,G,,1,31,2014427,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/14,4,STPIPE069301,OF0105805,7.93202260661
18879,,3.74000000000,0,,3.29000000000,1,,CR,24.00000000000,0.00000000000,24'',118.00000000000,RCP,G,,1,31,2014428,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/14,4,STPIPE069302,OF0105805,118.46832656200
18880,,3.20000000000,1,,2.44000000000,1,,CR,30.00000000000,0.00000000000,30'',37.00000000000,RCP,G,,1,31,2014429,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/13,4,STPIPE069303,OF0105805,37.12336431320
18881,,1.09000000000,1,,1.03000000000,1,,CR,48.00000000000,0.00000000000,48'',25.00000000000,RCP,U,,1,31,2014430,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE069304,OF0105805,24.54629822260
18882,,4.00000000000,0,,3.98000000000,1,,CR,24.00000000000,0.00000000000,24'',32.00000000000,RCP,G,,1,31,2014431,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE069305,OF0105805,32.33011170550
18883,,1.26000000000,1,,0.86000000000,1,,CR,48.00000000000,0.00000000000,48'',94.00000000000,RCP,U,,1,31,2014432,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE069306,OF0105805,94.07560928110
18884,,5.98000000000,1,,5.71000000000,1,,CR,15.00000000000,0.00000000000,15'',44.00000000000,RCP,U,,1,31,2014433,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE069307,OF0105805,43.72528209800
18885,,0.82000000000,1,,-0.42000000000,1,,CR,48.00000000000,0.00000000000,48'',164.00000000000,RCP,G,,1,31,2014434,,,0,0,,,4844,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/13,4,STPIPE069308,OF0105805,163.08069166500
18886,,3.53000000000,0,,2.98000000000,0,,CR,15.00000000000,0.00000000000,15'',55.00000000000,RCP,G,,1,31,2014450,,,0,0,,,5331,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/20,4,STPIPE069309,E16178,55.20229316230
18887,F15263,0.00000000000,0,F15261,0.00000000000,0,F15263-F15261,CR,15.00000000000,0.00000000000,15'',37.00000000000,RCP,F,,1,31,2014451,F15263,F15261,29,30,,,5324,CON,,,0,0,0,,SW,DM,08,1965,0,F15261,F15263,SW,,GISNORFOLK,2016/10/20,2,STPIPE069310,E16178,34.63749705250
18888,F15262,5.06000000000,0,F15261,0.00000000000,0,F15262-F15261,CR,15.00000000000,0.00000000000,15'',14.00000000000,RCP,G,,1,31,2014452,F15262,F15261,29,30,,,5324,CON,,,0,0,0,,SW,DM,08,1965,0,F15261,F15262,SW,,GISNORFOLK,2016/10/20,4,STPIPE069311,E16178,14.44972562170
18889,F15257,5.44000000000,0,F15256,0.00000000000,0,F15257-F15256,CR,12.00000000000,0.00000000000,12'',42.00000000000,RCP,U,,1,31,2014453,F15257,F15256,29,29,,,5293,CON,,,0,0,0,,SW,DM,08,1965,0,F15256,F15257,SW,,GISNORFOLK,2016/10/20,4,STPIPE069312,E16178,42.43658496200
18890,,0.17000000000,1,,-0.05000000000,1,,CR,60.00000000000,0.00000000000,60'',147.00000000000,RCP,G,,1,31,2014455,,,0,0,,,5491,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/20,4,STPIPE069314,E16178,148.00659811800
18891,F15256,0.00000000000,0,E15253,0.23000000000,0,F15256-E15253,CR,60.00000000000,0.00000000000,60'',403.00000000000,RCP,G,,1,31,2014458,F15256,E15253,29,30,,,5293,CON,,,0,0,0,,SW,DM,08,1965,0,E15253,F15256,SW,,GISNORFOLK,2016/10/20,4,STPIPE069317,E16178,403.45638566500
18892,,3.99000000000,0,,3.14000000000,1,,CR,15.00000000000,0.00000000000,15'',62.00000000000,RCP,U,,1,31,2014459,,,0,0,,,5491,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/20,4,STPIPE069318,E16178,61.90794138240
18893,,3.14000000000,1,,2.96000000000,1,,CR,15.00000000000,0.00000000000,15'',40.00000000000,RCP,U,,1,31,2014460,,,0,0,,,5491,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/20,4,STPIPE069319,E16178,39.47788291130
18894,E15252,3.36000000000,1,E15250,2.92000000000,1,E15252-E15250,CR,15.00000000000,0.00000000000,15'',52.00000000000,RCP,U,,1,31,2014461,E15252,E15250,30,30,,,5491,CON,,,0,0,0,,SW,DM,08,1965,0,E15250,E15252.02,SW,,GISNORFOLK,2016/10/20,4,STPIPE069320,E16178,52.65213544530
18895,E15252.01,4.20000000000,0,E15252,3.36000000000,1,E15252.01-E15252,CR,15.00000000000,0.00000000000,15'',25.00000000000,RCP,G,,1,31,2014462,E15252.01,E15252,29,30,,,5491,CON,,,0,0,0,,SW,DM,08,1965,0,E15252,E15252.01,SW,,GISNORFOLK,2016/10/20,4,STPIPE069321,E16178,24.85186330830
18896,,8.50000000000,1,,8.24000000000,0,,CR,15.00000000000,0.00000000000,15'',88.00000000000,RCP,G,,1,31,2014463,,,0,0,,,5565,CON,,,0,0,0,,SW,ASBLT,08,1998,0,,,SW,,GISNORFOLK,2016/10/20,5,STPIPE069322,E16178,100.74237295100
18897,E15246.04,9.32000000000,0,E15246.03,8.50000000000,0,E15246.04-E15246.03,CR,15.00000000000,0.00000000000,15'',116.00000000000,RCP,G,,1,31,2014464,E15246.04,E15246.03,30,30,,,5565,CON,,,0,0,0,,SW,DM,08,1998,0,E15246.03,E15246.04,SW,,GISNORFOLK,2016/10/20,5,STPIPE069323,E16178,115.61895827900
18898,,10.00000000000,1,,9.90000000000,0,,CR,12.00000000000,0.00000000000,12'',14.00000000000,RCP,G,,1,31,2014465,,,0,0,,2016/10/19,5557,CON,,,0,1,0,,SW,ASBLT,08,1998,0,,,SW,,GISNORFOLK,2016/10/20,5,STPIPE069324,E16178,16.60346588950
18899,,7.16000000000,0,,9.42000000000,1,,CR,12.00000000000,0.00000000000,12'',14.00000000000,RCP,G,,1,31,2014466,,,0,0,,,5557,CON,,,0,0,0,,SW,ASBLT,08,1998,0,,,SW,,GISNORFOLK,2016/10/20,5,STPIPE069325,E16178,12.73214542110
18900,,7.98000000000,0,,7.91000000000,0,,CR,12.00000000000,0.00000000000,12'',6.00000000000,RCP,G,,1,31,2014467,,,0,0,,,5596,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/20,4,STPIPE069326,E16178,5.57829605625
18901,,7.75000000000,0,,6.58000000000,0,,CR,15.00000000000,0.00000000000,15'',86.00000000000,RCP,G,,1,31,2014468,,,0,0,,,5596,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/20,4,STPIPE069327,E16178,86.91408826260
18902,E15246.01,4.54000000000,1,E15246,5.38000000000,0,E15246.01-E15246,CR,15.00000000000,0.00000000000,15'',134.00000000000,RCP,G,,1,31,2014469,E15246.01,E15246,32,29,,,5596,CON,,,0,0,0,,SW,DM,08,1965,0,E15246,E15246.01,SW,,GISNORFOLK,2016/10/20,4,STPIPE069328,E16178,135.58686843500
18903,E15246,4.28000000000,0,E15243,4.66000000000,0,E15246-E15243,CR,15.00000000000,0.00000000000,15'',25.00000000000,RCP,G,,1,31,2014470,E15246,E15243,29,30,,,5523,CON,,,0,0,0,,SW,DM,08,1965,0,E15244,E15246,SW,,GISNORFOLK,2016/10/20,4,STPIPE069329,E16178,24.75321437410
18904,E15232,2.19000000000,0,E15222,1.81000000000,1,E15232-E15222,CR,30.00000000000,0.00000000000,30'',23.00000000000,RCP,G,ABANDONED IN PLACE 2008,0,31,2014476,E15232,E15222,30,30,,,5527,CON,,,0,0,0,,SW,DM,08,1965,0,E15222,E15232,SW,,GISNORFOLK,2016/09/22,4,STPIPE069335,,23.36563259730
18905,E15232,2.49000000000,0,E15233,2.69000000000,0,E15232-E15233,CR,18.00000000000,0.00000000000,18'',5.00000000000,RCP,G,ABANDONED IN PLACE 2008,0,31,2014477,E15232,E15233,30,29,,,5527,CON,,,0,0,0,,SW,DM,08,1965,0,E15233,E15232,SW,,GISNORFOLK,2016/09/22,4,STPIPE069336,,4.66237372029
18906,,5.64000000000,0,,4.90000000000,0,,CR,18.00000000000,0.00000000000,18'',74.00000000000,RCP,G,,1,31,2014480,,,0,0,,,5527,CON,,,0,0,0,,SW,ASBLT,08,1998,0,,,SW,,GISNORFOLK,2016/10/20,5,STPIPE069339,E16178,62.85009794970
18907,E15311,6.70000000000,0,E15310,6.33000000000,0,E15311-E15310,CR,15.00000000000,0.00000000000,15'',30.00000000000,RCP,G,,1,31,2014481,E15311,E15310,29,30,,,4641,CON,,,0,0,0,,SW,DM,08,1965,0,E15310,E15311,SW,,GISNORFOLK,2016/10/20,4,STPIPE069340,E16178,29.89491944540
18908,,0.00000000000,0,,4.02000000000,0,,CR,36.00000000000,0.00000000000,36'',254.00000000000,RCP,G,,1,31,2014482,,,0,0,,2016/01/29,4641,CON,,,0,0,0,,MOSWALD,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/20,4,STPIPE069341,E16178,254.12196787000
18909,E15222,1.77000000000,1,E15249,1.95000000000,0,E15222-E15249,CR,30.00000000000,0.00000000000,30'',45.00000000000,RCP,G,ABANDONED IN PLACE 2008,0,31,2014483,E15222,E15249,30,30,,,5527,CON,,,0,0,0,,SW,DM,08,1965,0,E15249,E15222,SW,,GISNORFOLK,2016/09/22,4,STPIPE069342,,45.08074694620
18910,E15249,3.65000000000,0,E15249.01,2.62000000000,0,E15249-E15249.01,CR,18.00000000000,0.00000000000,18'',21.00000000000,RCP,G,ABANDONED IN PLACE 2008,0,31,2014484,E15249,E15249.01,30,30,,,5527,CON,,,0,0,0,,SW,DM,08,1965,0,E15249,E15249.01,SW,,GISNORFOLK,2016/09/22,4,STPIPE069343,,16.01687681980
18911,E15249,1.98000000000,0,E15221,1.58000000000,1,E15249-E15221,CR,30.00000000000,0.00000000000,30'',150.00000000000,RCP,G,ABANDONED IN PLACE 2008,0,31,2014485,E15249,E15221,30,30,,,5527,CON,,,0,0,0,,SW,DM,08,1965,0,E15221,E15249,SW,,GISNORFOLK,2016/09/22,4,STPIPE069344,,149.83574180400
18912,,8.22000000000,1,,5.26000000000,1,,CR,15.00000000000,0.00000000000,15'',168.00000000000,RCP,G,,1,31,2014486,,,0,0,,,5601,CON,,,0,1,0,,SW,ASBLT,08,1998,0,,,SW,,GISNORFOLK,2016/10/20,5,STPIPE069345,E16178,168.39298761400
18913,E16215,1.94000000000,0,E16210,-0.75000000000,0,E16215-E16210,CR,60.00000000000,0.00000000000,60'',184.00000000000,CONC,U,,1,31,2014487,E16215,E16210,30,30,,,5601,CON,,,0,0,0,,SW,DM,08,1958,0,E16215,E16210,SW,,GISNORFOLK,2016/10/20,4,STPIPE069346,E16178,195.04627256800
18914,E16209,-1.07000000000,0,E16206,-0.79000000000,1,E16209-E16206,CR,30.00000000000,0.00000000000,30'',47.00000000000,RCP,G,,1,31,2014489,E16209,E16206,29,30,,,5726,CON,,,0,0,0,,SW,DM,08,1958,0,E16206,E16209,SW,,GISNORFOLK,2016/10/20,4,STPIPE069348,E16178,45.07298348770
18915,E16206,-2.47000000000,1,E16204,-1.99000000000,1,E16206-E16204,CR,48.00000000000,0.00000000000,48'',92.00000000000,RCP,G,,1,31,2014490,E16206,E16204,30,32,,,5726,CON,,,0,0,0,,SW,DM,08,1965,0,E16206,E16204,SW,,GISNORFOLK,2016/10/20,4,STPIPE069349,E16178,83.37389408730
18916,E16206,-2.47000000000,1,E16200,-1.99000000000,1,E16206-E16200,CR,48.00000000000,0.00000000000,48'',93.00000000000,RCP,G,,1,31,2014491,E16206,E16200,30,32,,,5726,CON,,,0,0,0,,SW,DM,08,1965,0,E16206,E16200,SW,,GISNORFOLK,2016/10/20,4,STPIPE069350,E16178,82.97603314050
18918,,2.70000000000,0,,0.00000000000,0,,CR,18.00000000000,0.00000000000,18'',103.00000000000,RCP,G,,1,31,2014499,,,0,0,,,5331,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/20,4,STPIPE069353,E16178,103.59226026100
18919,F14949,2.66000000000,0,F14948,1.97000000000,1,F14949-F14948,CR,15.00000000000,0.00000000000,15'',36.00000000000,CONC,U,,1,31,2014518,F14949,F14948,29,29,,2016/01/29,4205,CON,,,0,0,0,,MOSWALD,DM,08,1956,0,F14948,F14949,SW,,GISNORFOLK,2016/11/02,4,STPIPE069354,OF075702,31.63340656970
18920,F15681,0.10000000000,0,F15678,0.00000000000,1,F15681-F15678,CR,15.00000000000,0.00000000000,15'',34.00000000000,CONC,U,,1,31,2014529,F15681,F15678,29,30,,2016/01/29,5276,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15678,F15681,SW,,GISNORFOLK,2016/11/02,4,STPIPE069355,OF075702,34.00961039330
18921,F15682,0.32000000000,0,F15681,0.10000000000,0,F15682-F15681,CR,15.00000000000,0.00000000000,15'',30.00000000000,CONC,U,,1,31,2014530,F15682,F15681,29,29,,2016/01/29,5275,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15681,F15682,SW,,GISNORFOLK,2016/11/02,4,STPIPE069356,OF075702,29.94238429680
18922,F15678,-2.77000000000,0,F15675,-2.95000000000,0,F15678-F15675,BX,72.00000000000,30.00000000000,72''X30'',20.00000000000,CONC,U,,1,31,2014531,F15678,F15675,30,29,,2016/01/29,5276,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15675,F15678,SW,,GISNORFOLK,2016/11/02,4,STPIPE069357,OF075702,20.25394055810
18923,F15675,-2.95000000000,0,F15673,-3.60000000000,1,F15675-F15673,BX,72.00000000000,30.00000000000,72''X30'',108.00000000000,CONC,U,,1,31,2014532,F15675,F15673,29,29,,2016/01/29,5276,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15673,F15675,SW,,GISNORFOLK,2016/11/02,4,STPIPE069358,OF075702,108.31579690700
18924,F15677,-3.06000000000,0,F15675,-2.95000000000,0,F15677-F15675,CR,15.00000000000,0.00000000000,15'',27.00000000000,CONC,U,,1,31,2014533,F15677,F15675,29,29,,2016/01/29,5214,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15675,F15677,SW,,GISNORFOLK,2016/11/02,4,STPIPE069359,OF075702,26.57894893470
18925,F15673,-3.88000000000,0,F15672,-3.59000000000,1,F15673-F15672,BX,72.00000000000,30.00000000000,72''X30'',240.00000000000,CONC,U,,1,31,2014534,F15673,F15672,29,32,,2016/01/29,5306,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15672,F15673,SW,,GISNORFOLK,2016/11/02,4,STPIPE069360,OF075702,239.84178009100
18926,F15674,-0.08000000000,0,F15673,-1.25000000000,1,F15674-F15673,CR,18.00000000000,0.00000000000,18'',37.00000000000,CONC,G,,1,31,2014535,F15674,F15673,29,29,,2016/01/29,5251,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15673,F15674,SW,,GISNORFOLK,2016/11/02,4,STPIPE069361,OF075702,37.02247290860
18927,F15683,-3.47000000000,0,F15672,-3.59000000000,1,F15683-F15672,BX,84.00000000000,48.00000000000,84''X48'',58.00000000000,CONC,U,,1,31,2014536,F15683,F15672,30,32,,2016/01/29,5306,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15672,F15683,SW,,GISNORFOLK,2016/11/02,4,STPIPE069362,OF075702,58.21149782350
18928,F15647,-3.17000000000,1,F15643,-3.35000000000,1,F15647-F15643,CR,30.00000000000,0.00000000000,30'',58.00000000000,CONC,U,,1,31,2014547,F15647,F15643,30,32,,2016/01/29,5379,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15643,F15647,SW,,GISNORFOLK,2016/11/02,4,STPIPE069363,OF075702,57.95465762180
18929,F15644,-1.68000000000,0,F15643,-1.75000000000,1,F15644-F15643,CR,15.00000000000,0.00000000000,15'',32.00000000000,CONC,F,,1,31,2014551,F15644,F15643,29,32,,2016/01/29,5379,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15643,F15644,SW,,GISNORFOLK,2016/11/02,4,STPIPE069364,OF075702,31.71939480860
18930,F15643,-3.35000000000,1,F15641,-3.92000000000,1,F15643-F15641,CR,30.00000000000,0.00000000000,30'',184.00000000000,CONC,U,,1,31,2014552,F15643,F15641,32,32,,2016/01/29,5376,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15641,F15643,SW,,GISNORFOLK,2016/11/02,4,STPIPE069365,OF075702,183.57958062100
18931,F15641,-3.92000000000,1,F15639,-3.97000000000,1,F15641-F15639,BX,120.00000000000,60.00000000000,120''X60*,20.00000000000,CONC,U,,1,31,2014553,F15641,F15639,32,32,,2016/01/29,5376,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15639,F15641,SW,,GISNORFOLK,2016/11/02,4,STPIPE069366,OF075702,20.06912498890
18932,F15646,-1.09000000000,0,F15645,-1.23000000000,0,F15646-F15645,CR,18.00000000000,0.00000000000,18'',73.00000000000,CONC,F,,1,31,2014554,F15646,F15645,29,29,,2016/01/29,5156,CON,,,0,0,0,,MOSWALD,DM,08,1955,0,F15645,F15646,SW,,GISNORFOLK,2016/11/02,4,STPIPE069367,OF075702,73.07276564120
